image_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2008_007928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008_007973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2008_007997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_008034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_008120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_008210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_008232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_008538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_008552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_008598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_008637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008690,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_008700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_008725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_000052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_000119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_000146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2009_000156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2009_000199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_000225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_000280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_000288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_000378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_000443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_000471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_000546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_000651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_000734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_000834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2009_000856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_000924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_000931,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_000932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_000960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000980,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009_001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_001055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2009_001079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_001083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_001164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_001306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_001385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2009_001435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001440,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_001474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009_001534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2009_001575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_001615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_001677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_001794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_001804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_001807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_001858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009_001897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_001927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_002128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009_002133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
